category,planet,house,key,title,keywords,short,summary
planet_in_house,uranus,2,uranus_house_2,천왕성 in 2하우스,변화|독립|각성|가치,변화 욕구와 독립성이 가치와 자원을 다루는 영역에서 두드러집니다.,"천왕성이 2하우스에 있으면 변화와 각성, 탈피은 가치와 자원을 다루는 영역에서 강하게 드러납니다. 무엇을 지키고 쌓을지 분명해질수록 안정감이 커집니다."
planet_in_house,uranus,3,uranus_house_3,천왕성 in 3하우스,변화|독립|각성|소통,"변화 욕구와 독립성이 소통과 학습, 일상의 영역에서 두드러집니다.","천왕성이 3하우스에 있으면 변화와 각성, 탈피은 소통과 학습, 일상의 영역에서 강하게 드러납니다. 가볍게 주고받고 자주 움직일수록 흐름이 좋아집니다."
planet_in_house,uranus,4,uranus_house_4,천왕성 in 4하우스,변화|독립|각성|가정,변화 욕구와 독립성이 가정과 내적 기반의 영역에서 두드러집니다.,"천왕성이 4하우스에 있으면 변화와 각성, 탈피은 가정과 내적 기반의 영역에서 강하게 드러납니다. 밖의 성과보다 안쪽의 안정이 먼저 갖춰질 때 힘이 납니다."
planet_in_house,uranus,5,uranus_house_5,천왕성 in 5하우스,변화|독립|각성|창조성,변화 욕구와 독립성이 창조성과 즐거움의 영역에서 두드러집니다.,"천왕성이 5하우스에 있으면 변화와 각성, 탈피은 창조성과 즐거움의 영역에서 강하게 드러납니다. 재미와 몰입이 살아날수록 자기다움도 함께 선명해집니다."
planet_in_house,uranus,6,uranus_house_6,천왕성 in 6하우스,변화|독립|각성|일상관리,변화 욕구와 독립성이 일상 관리와 실무의 영역에서 두드러집니다.,"천왕성이 6하우스에 있으면 변화와 각성, 탈피은 일상 관리와 실무의 영역에서 강하게 드러납니다. 작은 루틴을 정돈할수록 전체 흐름이 안정됩니다."
planet_in_house,uranus,7,uranus_house_7,천왕성 in 7하우스,변화|독립|각성|관계,변화 욕구와 독립성이 관계와 협력의 영역에서 두드러집니다.,"천왕성이 7하우스에 있으면 변화와 각성, 탈피은 관계와 협력의 영역에서 강하게 드러납니다. 타인과의 조율 속에서 자신에게 필요한 기준도 선명해집니다."
planet_in_house,uranus,8,uranus_house_8,천왕성 in 8하우스,변화|독립|각성|심층,변화 욕구와 독립성이 깊은 교류와 변화의 영역에서 두드러집니다.,"천왕성이 8하우스에 있으면 변화와 각성, 탈피은 깊은 교류와 변화의 영역에서 강하게 드러납니다. 겉으로 넘기지 않고 깊이 다룰수록 전환의 힘이 생깁니다."
planet_in_house,uranus,9,uranus_house_9,천왕성 in 9하우스,변화|독립|각성|확장,변화 욕구와 독립성이 시야 확장과 배움의 영역에서 두드러집니다.,"천왕성이 9하우스에 있으면 변화와 각성, 탈피은 시야 확장과 배움의 영역에서 강하게 드러납니다. 멀리 보고 새로운 관점을 받아들일수록 길이 넓어집니다."
planet_in_house,uranus,10,uranus_house_10,천왕성 in 10하우스,변화|독립|각성|커리어,변화 욕구와 독립성이 사회적 역할과 목표의 영역에서 두드러집니다.,"천왕성이 10하우스에 있으면 변화와 각성, 탈피은 사회적 역할과 목표의 영역에서 강하게 드러납니다. 밖에서 맡은 책임을 다룰수록 방향감이 분명해집니다."
planet_in_house,uranus,11,uranus_house_11,천왕성 in 11하우스,변화|독립|각성|네트워크,변화 욕구와 독립성이 네트워크와 미래 비전의 영역에서 두드러집니다.,"천왕성이 11하우스에 있으면 변화와 각성, 탈피은 네트워크와 미래 비전의 영역에서 강하게 드러납니다. 같은 방향을 보는 사람들과 연결될수록 가능성이 커집니다."
planet_in_house,uranus,12,uranus_house_12,천왕성 in 12하우스,변화|독립|각성|내면,변화 욕구와 독립성이 내면 정리와 회복의 영역에서 두드러집니다.,"천왕성이 12하우스에 있으면 변화와 각성, 탈피은 내면 정리와 회복의 영역에서 강하게 드러납니다. 혼자 정리하고 쉬는 시간이 있어야 흐름이 다시 맑아집니다."
planet_in_house,neptune,1,neptune_house_1,해왕성 in 1하우스,감수성|직관|상상력|자기표현,감수성과 직관이 자기표현과 존재감의 영역에서 두드러집니다.,"해왕성이 1하우스에 있으면 감수성과 직관, 흐름은 자기표현과 존재감의 영역에서 강하게 드러납니다. 스스로 나서고 직접 움직일 때 에너지가 가장 잘 살아납니다."
planet_in_house,neptune,2,neptune_house_2,해왕성 in 2하우스,감수성|직관|상상력|가치,감수성과 직관이 가치와 자원을 다루는 영역에서 두드러집니다.,"해왕성이 2하우스에 있으면 감수성과 직관, 흐름은 가치와 자원을 다루는 영역에서 강하게 드러납니다. 무엇을 지키고 쌓을지 분명해질수록 안정감이 커집니다."
planet_in_house,neptune,3,neptune_house_3,해왕성 in 3하우스,감수성|직관|상상력|소통,"감수성과 직관이 소통과 학습, 일상의 영역에서 두드러집니다.","해왕성이 3하우스에 있으면 감수성과 직관, 흐름은 소통과 학습, 일상의 영역에서 강하게 드러납니다. 가볍게 주고받고 자주 움직일수록 흐름이 좋아집니다."
planet_in_house,neptune,4,neptune_house_4,해왕성 in 4하우스,감수성|직관|상상력|가정,감수성과 직관이 가정과 내적 기반의 영역에서 두드러집니다.,"해왕성이 4하우스에 있으면 감수성과 직관, 흐름은 가정과 내적 기반의 영역에서 강하게 드러납니다. 밖의 성과보다 안쪽의 안정이 먼저 갖춰질 때 힘이 납니다."
planet_in_house,neptune,5,neptune_house_5,해왕성 in 5하우스,감수성|직관|상상력|창조성,감수성과 직관이 창조성과 즐거움의 영역에서 두드러집니다.,"해왕성이 5하우스에 있으면 감수성과 직관, 흐름은 창조성과 즐거움의 영역에서 강하게 드러납니다. 재미와 몰입이 살아날수록 자기다움도 함께 선명해집니다."
planet_in_house,neptune,6,neptune_house_6,해왕성 in 6하우스,감수성|직관|상상력|일상관리,감수성과 직관이 일상 관리와 실무의 영역에서 두드러집니다.,"해왕성이 6하우스에 있으면 감수성과 직관, 흐름은 일상 관리와 실무의 영역에서 강하게 드러납니다. 작은 루틴을 정돈할수록 전체 흐름이 안정됩니다."
planet_in_house,neptune,7,neptune_house_7,해왕성 in 7하우스,감수성|직관|상상력|관계,감수성과 직관이 관계와 협력의 영역에서 두드러집니다.,"해왕성이 7하우스에 있으면 감수성과 직관, 흐름은 관계와 협력의 영역에서 강하게 드러납니다. 타인과의 조율 속에서 자신에게 필요한 기준도 선명해집니다."
planet_in_house,neptune,8,neptune_house_8,해왕성 in 8하우스,감수성|직관|상상력|심층,감수성과 직관이 깊은 교류와 변화의 영역에서 두드러집니다.,"해왕성이 8하우스에 있으면 감수성과 직관, 흐름은 깊은 교류와 변화의 영역에서 강하게 드러납니다. 겉으로 넘기지 않고 깊이 다룰수록 전환의 힘이 생깁니다."
planet_in_house,neptune,9,neptune_house_9,해왕성 in 9하우스,감수성|직관|상상력|확장,감수성과 직관이 시야 확장과 배움의 영역에서 두드러집니다.,"해왕성이 9하우스에 있으면 감수성과 직관, 흐름은 시야 확장과 배움의 영역에서 강하게 드러납니다. 멀리 보고 새로운 관점을 받아들일수록 길이 넓어집니다."
planet_in_house,neptune,10,neptune_house_10,해왕성 in 10하우스,감수성|직관|상상력|커리어,감수성과 직관이 사회적 역할과 목표의 영역에서 두드러집니다.,"해왕성이 10하우스에 있으면 감수성과 직관, 흐름은 사회적 역할과 목표의 영역에서 강하게 드러납니다. 밖에서 맡은 책임을 다룰수록 방향감이 분명해집니다."
planet_in_house,neptune,11,neptune_house_11,해왕성 in 11하우스,감수성|직관|상상력|네트워크,감수성과 직관이 네트워크와 미래 비전의 영역에서 두드러집니다.,"해왕성이 11하우스에 있으면 감수성과 직관, 흐름은 네트워크와 미래 비전의 영역에서 강하게 드러납니다. 같은 방향을 보는 사람들과 연결될수록 가능성이 커집니다."
planet_in_house,neptune,12,neptune_house_12,해왕성 in 12하우스,감수성|직관|상상력|내면,감수성과 직관이 내면 정리와 회복의 영역에서 두드러집니다.,"해왕성이 12하우스에 있으면 감수성과 직관, 흐름은 내면 정리와 회복의 영역에서 강하게 드러납니다. 혼자 정리하고 쉬는 시간이 있어야 흐름이 다시 맑아집니다."
planet_in_house,pluto,1,pluto_house_1,명왕성 in 1하우스,변화|재생|집중|자기표현,깊은 변화의 힘이 자기표현과 존재감의 영역에서 두드러집니다.,명왕성이 1하우스에 있으면 깊은 변화와 재생은 자기표현과 존재감의 영역에서 강하게 드러납니다. 스스로 나서고 직접 움직일 때 에너지가 가장 잘 살아납니다.
planet_in_house,pluto,2,pluto_house_2,명왕성 in 2하우스,변화|재생|집중|가치,깊은 변화의 힘이 가치와 자원을 다루는 영역에서 두드러집니다.,명왕성이 2하우스에 있으면 깊은 변화와 재생은 가치와 자원을 다루는 영역에서 강하게 드러납니다. 무엇을 지키고 쌓을지 분명해질수록 안정감이 커집니다.
planet_in_house,pluto,3,pluto_house_3,명왕성 in 3하우스,변화|재생|집중|소통,"깊은 변화의 힘이 소통과 학습, 일상의 영역에서 두드러집니다.","명왕성이 3하우스에 있으면 깊은 변화와 재생은 소통과 학습, 일상의 영역에서 강하게 드러납니다. 가볍게 주고받고 자주 움직일수록 흐름이 좋아집니다."
planet_in_house,pluto,4,pluto_house_4,명왕성 in 4하우스,변화|재생|집중|가정,깊은 변화의 힘이 가정과 내적 기반의 영역에서 두드러집니다.,명왕성이 4하우스에 있으면 깊은 변화와 재생은 가정과 내적 기반의 영역에서 강하게 드러납니다. 밖의 성과보다 안쪽의 안정이 먼저 갖춰질 때 힘이 납니다.
planet_in_house,pluto,5,pluto_house_5,명왕성 in 5하우스,변화|재생|집중|창조성,깊은 변화의 힘이 창조성과 즐거움의 영역에서 두드러집니다.,명왕성이 5하우스에 있으면 깊은 변화와 재생은 창조성과 즐거움의 영역에서 강하게 드러납니다. 재미와 몰입이 살아날수록 자기다움도 함께 선명해집니다.
planet_in_house,pluto,6,pluto_house_6,명왕성 in 6하우스,변화|재생|집중|일상관리,깊은 변화의 힘이 일상 관리와 실무의 영역에서 두드러집니다.,명왕성이 6하우스에 있으면 깊은 변화와 재생은 일상 관리와 실무의 영역에서 강하게 드러납니다. 작은 루틴을 정돈할수록 전체 흐름이 안정됩니다.
planet_in_house,pluto,7,pluto_house_7,명왕성 in 7하우스,변화|재생|집중|관계,깊은 변화의 힘이 관계와 협력의 영역에서 두드러집니다.,명왕성이 7하우스에 있으면 깊은 변화와 재생은 관계와 협력의 영역에서 강하게 드러납니다. 타인과의 조율 속에서 자신에게 필요한 기준도 선명해집니다.
planet_in_house,pluto,8,pluto_house_8,명왕성 in 8하우스,변화|재생|집중|심층,깊은 변화의 힘이 깊은 교류와 변화의 영역에서 두드러집니다.,명왕성이 8하우스에 있으면 깊은 변화와 재생은 깊은 교류와 변화의 영역에서 강하게 드러납니다. 겉으로 넘기지 않고 깊이 다룰수록 전환의 힘이 생깁니다.
planet_in_house,pluto,9,pluto_house_9,명왕성 in 9하우스,변화|재생|집중|확장,깊은 변화의 힘이 시야 확장과 배움의 영역에서 두드러집니다.,명왕성이 9하우스에 있으면 깊은 변화와 재생은 시야 확장과 배움의 영역에서 강하게 드러납니다. 멀리 보고 새로운 관점을 받아들일수록 길이 넓어집니다.
planet_in_house,pluto,10,pluto_house_10,명왕성 in 10하우스,변화|재생|집중|커리어,깊은 변화의 힘이 사회적 역할과 목표의 영역에서 두드러집니다.,명왕성이 10하우스에 있으면 깊은 변화와 재생은 사회적 역할과 목표의 영역에서 강하게 드러납니다. 밖에서 맡은 책임을 다룰수록 방향감이 분명해집니다.
planet_in_house,pluto,11,pluto_house_11,명왕성 in 11하우스,변화|재생|집중|네트워크,깊은 변화의 힘이 네트워크와 미래 비전의 영역에서 두드러집니다.,명왕성이 11하우스에 있으면 깊은 변화와 재생은 네트워크와 미래 비전의 영역에서 강하게 드러납니다. 같은 방향을 보는 사람들과 연결될수록 가능성이 커집니다.
planet_in_house,pluto,12,pluto_house_12,명왕성 in 12하우스,변화|재생|집중|내면,깊은 변화의 힘이 내면 정리와 회복의 영역에서 두드러집니다.,명왕성이 12하우스에 있으면 깊은 변화와 재생은 내면 정리와 회복의 영역에서 강하게 드러납니다. 혼자 정리하고 쉬는 시간이 있어야 흐름이 다시 맑아집니다.
planet_in_house,node_north,1,node_north_house_1,북노드 in 1하우스,성장|확장|방향|자기표현,성장 방향이 자기표현과 존재감의 영역에서 두드러집니다.,북노드가 1하우스에 있으면 성장 방향은 자기표현과 존재감의 영역에서 강하게 드러납니다. 스스로 나서고 직접 움직일 때 에너지가 가장 잘 살아납니다.
planet_in_house,node_north,2,node_north_house_2,북노드 in 2하우스,성장|확장|방향|가치,성장 방향이 가치와 자원을 다루는 영역에서 두드러집니다.,북노드가 2하우스에 있으면 성장 방향은 가치와 자원을 다루는 영역에서 강하게 드러납니다. 무엇을 지키고 쌓을지 분명해질수록 안정감이 커집니다.
planet_in_house,node_north,3,node_north_house_3,북노드 in 3하우스,성장|확장|방향|소통,"성장 방향이 소통과 학습, 일상의 영역에서 두드러집니다.","북노드가 3하우스에 있으면 성장 방향은 소통과 학습, 일상의 영역에서 강하게 드러납니다. 가볍게 주고받고 자주 움직일수록 흐름이 좋아집니다."
planet_in_house,node_north,4,node_north_house_4,북노드 in 4하우스,성장|확장|방향|가정,성장 방향이 가정과 내적 기반의 영역에서 두드러집니다.,북노드가 4하우스에 있으면 성장 방향은 가정과 내적 기반의 영역에서 강하게 드러납니다. 밖의 성과보다 안쪽의 안정이 먼저 갖춰질 때 힘이 납니다.
planet_in_house,node_north,5,node_north_house_5,북노드 in 5하우스,성장|확장|방향|창조성,성장 방향이 창조성과 즐거움의 영역에서 두드러집니다.,북노드가 5하우스에 있으면 성장 방향은 창조성과 즐거움의 영역에서 강하게 드러납니다. 재미와 몰입이 살아날수록 자기다움도 함께 선명해집니다.
planet_in_house,node_north,6,node_north_house_6,북노드 in 6하우스,성장|확장|방향|일상관리,성장 방향이 일상 관리와 실무의 영역에서 두드러집니다.,북노드가 6하우스에 있으면 성장 방향은 일상 관리와 실무의 영역에서 강하게 드러납니다. 작은 루틴을 정돈할수록 전체 흐름이 안정됩니다.
planet_in_house,node_north,7,node_north_house_7,북노드 in 7하우스,성장|확장|방향|관계,성장 방향이 관계와 협력의 영역에서 두드러집니다.,북노드가 7하우스에 있으면 성장 방향은 관계와 협력의 영역에서 강하게 드러납니다. 타인과의 조율 속에서 자신에게 필요한 기준도 선명해집니다.
planet_in_house,node_north,8,node_north_house_8,북노드 in 8하우스,성장|확장|방향|심층,성장 방향이 깊은 교류와 변화의 영역에서 두드러집니다.,북노드가 8하우스에 있으면 성장 방향은 깊은 교류와 변화의 영역에서 강하게 드러납니다. 겉으로 넘기지 않고 깊이 다룰수록 전환의 힘이 생깁니다.
planet_in_house,node_north,9,node_north_house_9,북노드 in 9하우스,성장|확장|방향|철학,성장 방향이 시야 확장과 배움의 영역에서 두드러집니다.,북노드가 9하우스에 있으면 성장 방향은 시야 확장과 배움의 영역에서 강하게 드러납니다. 멀리 보고 새로운 관점을 받아들일수록 길이 넓어집니다.
planet_in_house,node_north,10,node_north_house_10,북노드 in 10하우스,성장|확장|방향|커리어,성장 방향이 사회적 역할과 목표의 영역에서 두드러집니다.,북노드가 10하우스에 있으면 성장 방향은 사회적 역할과 목표의 영역에서 강하게 드러납니다. 밖에서 맡은 책임을 다룰수록 방향감이 분명해집니다.
planet_in_house,node_north,11,node_north_house_11,북노드 in 11하우스,성장|확장|방향|네트워크,성장 방향이 네트워크와 미래 비전의 영역에서 두드러집니다.,북노드가 11하우스에 있으면 성장 방향은 네트워크와 미래 비전의 영역에서 강하게 드러납니다. 같은 방향을 보는 사람들과 연결될수록 가능성이 커집니다.
planet_in_house,node_north,12,node_north_house_12,북노드 in 12하우스,성장|확장|방향|내면,성장 방향이 내면 정리와 회복의 영역에서 두드러집니다.,북노드가 12하우스에 있으면 성장 방향은 내면 정리와 회복의 영역에서 강하게 드러납니다. 혼자 정리하고 쉬는 시간이 있어야 흐름이 다시 맑아집니다.
planet_in_house,node_south,1,node_south_house_1,남노드 in 1하우스,습관|익숙함|반복|자기표현,익숙한 패턴이 자기표현과 존재감의 영역에서 두드러집니다.,남노드가 1하우스에 있으면 익숙한 패턴은 자기표현과 존재감의 영역에서 강하게 드러납니다. 스스로 나서고 직접 움직일 때 에너지가 가장 잘 살아납니다.
planet_in_house,node_south,2,node_south_house_2,남노드 in 2하우스,습관|익숙함|반복|가치,익숙한 패턴이 가치와 자원을 다루는 영역에서 두드러집니다.,남노드가 2하우스에 있으면 익숙한 패턴은 가치와 자원을 다루는 영역에서 강하게 드러납니다. 무엇을 지키고 쌓을지 분명해질수록 안정감이 커집니다.
planet_in_house,node_south,3,node_south_house_3,남노드 in 3하우스,습관|익숙함|반복|소통,"익숙한 패턴이 소통과 학습, 일상의 영역에서 두드러집니다.","남노드가 3하우스에 있으면 익숙한 패턴은 소통과 학습, 일상의 영역에서 강하게 드러납니다. 가볍게 주고받고 자주 움직일수록 흐름이 좋아집니다."
planet_in_house,node_south,4,node_south_house_4,남노드 in 4하우스,습관|익숙함|반복|가정,익숙한 패턴이 가정과 내적 기반의 영역에서 두드러집니다.,남노드가 4하우스에 있으면 익숙한 패턴은 가정과 내적 기반의 영역에서 강하게 드러납니다. 밖의 성과보다 안쪽의 안정이 먼저 갖춰질 때 힘이 납니다.
planet_in_house,node_south,5,node_south_house_5,남노드 in 5하우스,습관|익숙함|반복|창조성,익숙한 패턴이 창조성과 즐거움의 영역에서 두드러집니다.,남노드가 5하우스에 있으면 익숙한 패턴은 창조성과 즐거움의 영역에서 강하게 드러납니다. 재미와 몰입이 살아날수록 자기다움도 함께 선명해집니다.
planet_in_house,node_south,6,node_south_house_6,남노드 in 6하우스,습관|익숙함|반복|일상관리,익숙한 패턴이 일상 관리와 실무의 영역에서 두드러집니다.,남노드가 6하우스에 있으면 익숙한 패턴은 일상 관리와 실무의 영역에서 강하게 드러납니다. 작은 루틴을 정돈할수록 전체 흐름이 안정됩니다.
planet_in_house,node_south,7,node_south_house_7,남노드 in 7하우스,습관|익숙함|반복|관계,익숙한 패턴이 관계와 협력의 영역에서 두드러집니다.,남노드가 7하우스에 있으면 익숙한 패턴은 관계와 협력의 영역에서 강하게 드러납니다. 타인과의 조율 속에서 자신에게 필요한 기준도 선명해집니다.
planet_in_house,node_south,8,node_south_house_8,남노드 in 8하우스,습관|익숙함|반복|심층,익숙한 패턴이 깊은 교류와 변화의 영역에서 두드러집니다.,남노드가 8하우스에 있으면 익숙한 패턴은 깊은 교류와 변화의 영역에서 강하게 드러납니다. 겉으로 넘기지 않고 깊이 다룰수록 전환의 힘이 생깁니다.
planet_in_house,node_south,9,node_south_house_9,남노드 in 9하우스,습관|익숙함|반복|확장,익숙한 패턴이 시야 확장과 배움의 영역에서 두드러집니다.,남노드가 9하우스에 있으면 익숙한 패턴은 시야 확장과 배움의 영역에서 강하게 드러납니다. 멀리 보고 새로운 관점을 받아들일수록 길이 넓어집니다.
planet_in_house,node_south,10,node_south_house_10,남노드 in 10하우스,습관|익숙함|반복|커리어,익숙한 패턴이 사회적 역할과 목표의 영역에서 두드러집니다.,남노드가 10하우스에 있으면 익숙한 패턴은 사회적 역할과 목표의 영역에서 강하게 드러납니다. 밖에서 맡은 책임을 다룰수록 방향감이 분명해집니다.
planet_in_house,node_south,11,node_south_house_11,남노드 in 11하우스,습관|익숙함|반복|네트워크,익숙한 패턴이 네트워크와 미래 비전의 영역에서 두드러집니다.,남노드가 11하우스에 있으면 익숙한 패턴은 네트워크와 미래 비전의 영역에서 강하게 드러납니다. 같은 방향을 보는 사람들과 연결될수록 가능성이 커집니다.
planet_in_house,node_south,12,node_south_house_12,남노드 in 12하우스,습관|익숙함|반복|내면,익숙한 패턴이 내면 정리와 회복의 영역에서 두드러집니다.,남노드가 12하우스에 있으면 익숙한 패턴은 내면 정리와 회복의 영역에서 강하게 드러납니다. 혼자 정리하고 쉬는 시간이 있어야 흐름이 다시 맑아집니다.
planet_in_house,chiron,1,chiron_house_1,카이런 in 1하우스,상처|치유|민감성|자기표현,상처를 다루는 방식이 자기표현과 존재감의 영역에서 두드러집니다.,카이런이 1하우스에 있으면 상처와 치유은 자기표현과 존재감의 영역에서 강하게 드러납니다. 스스로 나서고 직접 움직일 때 에너지가 가장 잘 살아납니다.
planet_in_house,chiron,2,chiron_house_2,카이런 in 2하우스,상처|치유|민감성|가치,상처를 다루는 방식이 가치와 자원을 다루는 영역에서 두드러집니다.,카이런이 2하우스에 있으면 상처와 치유은 가치와 자원을 다루는 영역에서 강하게 드러납니다. 무엇을 지키고 쌓을지 분명해질수록 안정감이 커집니다.
planet_in_house,chiron,3,chiron_house_3,카이런 in 3하우스,상처|치유|민감성|소통,"상처를 다루는 방식이 소통과 학습, 일상의 영역에서 두드러집니다.","카이런이 3하우스에 있으면 상처와 치유은 소통과 학습, 일상의 영역에서 강하게 드러납니다. 가볍게 주고받고 자주 움직일수록 흐름이 좋아집니다."
planet_in_house,chiron,4,chiron_house_4,카이런 in 4하우스,상처|치유|민감성|가정,상처를 다루는 방식이 가정과 내적 기반의 영역에서 두드러집니다.,카이런이 4하우스에 있으면 상처와 치유은 가정과 내적 기반의 영역에서 강하게 드러납니다. 밖의 성과보다 안쪽의 안정이 먼저 갖춰질 때 힘이 납니다.
planet_in_house,chiron,5,chiron_house_5,카이런 in 5하우스,상처|치유|민감성|창조성,상처를 다루는 방식이 창조성과 즐거움의 영역에서 두드러집니다.,카이런이 5하우스에 있으면 상처와 치유은 창조성과 즐거움의 영역에서 강하게 드러납니다. 재미와 몰입이 살아날수록 자기다움도 함께 선명해집니다.
planet_in_house,chiron,6,chiron_house_6,카이런 in 6하우스,상처|치유|민감성|일상관리,상처를 다루는 방식이 일상 관리와 실무의 영역에서 두드러집니다.,카이런이 6하우스에 있으면 상처와 치유은 일상 관리와 실무의 영역에서 강하게 드러납니다. 작은 루틴을 정돈할수록 전체 흐름이 안정됩니다.
planet_in_house,chiron,7,chiron_house_7,카이런 in 7하우스,상처|치유|민감성|관계,상처를 다루는 방식이 관계와 협력의 영역에서 두드러집니다.,카이런이 7하우스에 있으면 상처와 치유은 관계와 협력의 영역에서 강하게 드러납니다. 타인과의 조율 속에서 자신에게 필요한 기준도 선명해집니다.
planet_in_house,chiron,8,chiron_house_8,카이런 in 8하우스,상처|치유|민감성|심층,상처를 다루는 방식이 깊은 교류와 변화의 영역에서 두드러집니다.,카이런이 8하우스에 있으면 상처와 치유은 깊은 교류와 변화의 영역에서 강하게 드러납니다. 겉으로 넘기지 않고 깊이 다룰수록 전환의 힘이 생깁니다.
planet_in_house,chiron,9,chiron_house_9,카이런 in 9하우스,상처|치유|민감성|확장,상처를 다루는 방식이 시야 확장과 배움의 영역에서 두드러집니다.,카이런이 9하우스에 있으면 상처와 치유은 시야 확장과 배움의 영역에서 강하게 드러납니다. 멀리 보고 새로운 관점을 받아들일수록 길이 넓어집니다.
planet_in_house,chiron,10,chiron_house_10,카이런 in 10하우스,상처|치유|민감성|커리어,상처를 다루는 방식이 사회적 역할과 목표의 영역에서 두드러집니다.,카이런이 10하우스에 있으면 상처와 치유은 사회적 역할과 목표의 영역에서 강하게 드러납니다. 밖에서 맡은 책임을 다룰수록 방향감이 분명해집니다.
planet_in_house,chiron,11,chiron_house_11,카이런 in 11하우스,상처|치유|민감성|네트워크,상처를 다루는 방식이 네트워크와 미래 비전의 영역에서 두드러집니다.,카이런이 11하우스에 있으면 상처와 치유은 네트워크와 미래 비전의 영역에서 강하게 드러납니다. 같은 방향을 보는 사람들과 연결될수록 가능성이 커집니다.
planet_in_house,chiron,12,chiron_house_12,카이런 in 12하우스,상처|치유|민감성|내면,상처를 다루는 방식이 내면 정리와 회복의 영역에서 두드러집니다.,카이런이 12하우스에 있으면 상처와 치유은 내면 정리와 회복의 영역에서 강하게 드러납니다. 혼자 정리하고 쉬는 시간이 있어야 흐름이 다시 맑아집니다.
